date,admin2,market,latitude,longitude,commodity,unit,currency,price
2022-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2022-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,62
2022-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,68
2022-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2022-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,167
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,55
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,82
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,83
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,150
2022-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,165
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,62
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,88
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,85
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,150
2022-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,55
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,62
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,77
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,84
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,150
2022-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,63
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,78
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,84
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,150
2022-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,50
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,55
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,92
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,85
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,127
2023-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,162
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,45
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,54
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,76
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,91
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,114
2023-02-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,160
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,50
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,55
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,92
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,90
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,125
2023-03-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,175
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,50
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,55
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,95
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,90
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2023-04-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,175
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,58
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,95
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,92
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2023-05-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,95
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,90
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2023-06-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,65
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,95
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,94
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,135
2023-07-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,175
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,98
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,135
2023-08-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,175
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,65
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,100
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,135
2023-09-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,65
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,55
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,100
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2023-10-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,56
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,100
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,140
2023-11-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,170
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,60
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,100
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,145
2023-12-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,180
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Potatoes (red),KG,NPR,60
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (coarse),KG,NPR,60
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Rice (medium grain),KG,NPR,100
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Wheat flour,KG,NPR,95
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Chickpeas,KG,NPR,145
2024-01-15,RUKUM_W,Musikot,28.61113706,82.4804956,Lentils (broken),KG,NPR,180
2001-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2001-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.25
2001-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2001-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2001-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2001-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2001-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2001-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,12.5
2001-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,11.1
2002-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,12.3
2002-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.5
2002-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2002-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2002-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2002-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2002-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.75
2002-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2002-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2002-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.5
2002-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2002-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.25
2003-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13.75
2003-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.5
2003-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15.75
2003-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,16
2003-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2003-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2004-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2004-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2004-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2004-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,15.75
2004-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15.75
2004-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,16
2004-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2004-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.5
2004-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.75
2004-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.5
2004-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2004-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.25
2004-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,13
2004-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14
2004-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16
2004-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,14.5
2004-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.25
2005-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2005-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.5
2005-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2005-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.5
2005-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,15
2005-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,16.5
2005-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,19
2005-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,17.5
2005-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21
2005-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,17.5
2005-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,20.5
2005-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,17.5
2005-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,20.4
2005-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,18.3
2005-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,19.6
2005-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,18
2005-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24.66
2005-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2005-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,23.33
2005-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,21.16
2005-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21.33
2005-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,21.33
2005-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18.66
2005-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23.66
2006-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18.66
2006-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23.66
2006-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2006-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18.5
2006-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,19
2006-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,16
2006-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,17
2006-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2006-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2006-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2006-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18.5
2006-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23
2006-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2006-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23
2007-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2007-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2007-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2007-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,18
2007-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21
2007-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21
2007-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,20
2007-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23
2007-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21.5
2007-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23
2007-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,21
2007-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23
2007-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,20
2007-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,23.25
2007-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,22
2007-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2007-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,23.5
2007-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2008-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2008-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2008-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25.5
2008-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2008-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26.5
2008-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2008-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2008-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2008-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2008-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2008-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2008-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,26
2008-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2008-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,22
2008-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2008-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2008-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2009-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2009-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2009-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,27
2009-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2009-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-03-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2009-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2009-04-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2009-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-05-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2009-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-06-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,24
2009-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,28
2009-07-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,22
2009-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-08-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2009-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-09-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,30
2009-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,25
2009-10-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,27
2009-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-11-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,27
2009-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,26
2009-12-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2010-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,24
2010-01-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Wheat flour,KG,NPR,25
2010-02-15,RUPANDEHI,Rupandehi,27.483333,83.283333,Rice (coarse),KG,NPR,28
